"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"TLE4",2.38333333333333,46.4036666666667,0.18633370690947,0.853055955403112,0.98760765232466,-4.65227920998699,"No"
"ADCYAP1",-3.77000000000001,187.419333333333,-0.186261310427105,0.853112375616431,0.98760765232466,-4.65228074703022,"No"
"MMP7",-7.01266666666672,67.3966666666667,-0.186113566310617,0.853227518355301,0.987614670313078,-4.65228388192465,"No"
"HDAC4",1.71333333333332,55.4108888888889,0.185942296153686,0.853360999903818,0.987642911048085,-4.65228751290024,"No"
"UGT2A1",-0.97933333333333,-5.65466666666667,-0.185612429908349,0.853618097548745,0.987814194172589,-4.65229449676653,"No"
"TNNT2",1.34266666666666,-33.0186666666667,0.18545653973248,0.853739603903073,0.987828546164654,-4.65229779294217,"No"
"SH2D2A",-5.86333333333332,28.478,-0.185183082342549,0.853952755004399,0.987882574394593,-4.65230356831441,"No"
"DHX57",-1.24666666666666,25.9682222222222,-0.184874751112333,0.854193102360282,0.987882574394593,-4.65231007002502,"No"
"DNAJA1",-10.0633333333328,1602.95066666667,-0.184825551268541,0.854231455439515,0.987882574394593,-4.6523111064916,"No"
"EPX",-1.23933333333334,-13.5522222222222,-0.184279674866667,0.854657009980645,0.987882574394593,-4.65232258772043,"No"
"PTPRD",0.888444444444442,13.3317037037037,0.184095400732117,0.854800676370761,0.987882574394593,-4.65232645585018,"No"
"SMARCD1",-3.28633333333333,86.7985555555556,-0.18393362607003,0.854926805513535,0.987882574394593,-4.65232984850909,"No"
"PCDHA13",2.69266666666666,31.3211111111111,0.183909569805638,0.854945561535,0.987882574394593,-4.65233035275129,"No"
"CDH6",-1.19266666666667,14.9805555555556,-0.183719682944566,0.855093614183433,0.987882574394593,-4.65233433065254,"No"
"PON2",2.22799999999999,54.4095555555556,0.183446764864439,0.85530641458644,0.987882574394593,-4.65234004078167,"No"
"UBR5",-4.9443333333333,454.318333333333,-0.182957795693997,0.855687702143549,0.987882574394593,-4.65235025007388,"No"
"TNNI2",1.16266666666668,-37.2831111111111,0.182705238647114,0.855884654316969,0.987882574394593,-4.65235551262603,"No"
"HMG20B",2.38766666666652,268.455666666667,0.182680891141165,0.855903641782738,0.987882574394593,-4.65235601957397,"No"
"SLC38A10",-2.24266666666665,116.571777777778,-0.182630637325477,0.855942832624473,0.987882574394593,-4.65235706571324,"No"
"LZTR1",-2.76399999999999,22.6324444444444,-0.182596122377363,0.85596974959696,0.987882574394593,-4.65235778404851,"No"
"CDIPT",6.56066666666663,497.497333333333,0.182541493654301,0.856012352936985,0.987882574394593,-4.6523589207209,"No"
"TAL1",-2.79600000000003,77.6962222222222,-0.18202535022047,0.856414899494938,0.987882574394593,-4.65236964349698,"No"
"DPY19L1",-0.980666666666671,23.8727407407407,-0.18201399048381,0.856423759527354,0.987882574394593,-4.65236987915274,"No"
"TMEM94",-5.39599999999996,590.622222222222,-0.181942935832358,0.856479179063997,0.987882574394593,-4.65237135283642,"No"
"GUCY1A2",-1.084,3.08488888888889,-0.181800614936702,0.856590185373094,0.987882574394593,-4.65237430286673,"No"
"ALPG",4.02466666666669,193.756,0.181747927798776,0.856631280608645,0.987882574394593,-4.65237539438296,"No"
"BMPR2",-1.22733333333333,22.3115555555556,-0.181746165061891,0.85663265552588,0.987882574394593,-4.65237543089602,"No"
"DHX34",0.92866666666667,8.802,0.181722841295254,0.856650847874237,0.987882574394593,-4.65237591398766,"No"
"LCN2",1.164,20.9757777777778,0.181529987553723,0.85680127524465,0.987882574394593,-4.65237990608642,"No"
"THOC5",0.895333333333333,-4.846,0.181529452397219,0.856801692678247,0.987882574394593,-4.65237991715834,"No"
"CASP10",-1.6721666666667,77.9608888888889,-0.181459981360317,0.856855881934868,0.987882574394593,-4.65238135417855,"No"
"NIPSNAP1",7.3506666666666,671.990666666667,0.181425881627268,0.856882480889215,0.987882574394593,-4.65238205933664,"No"
"EPHX1",1.83333333333332,-40.9388888888889,0.181337883626903,0.856951123106841,0.987882574394593,-4.65238387846185,"No"
"CMTR1",-5.08533333333332,563.014444444444,-0.181082894826762,0.857150031638577,0.987882574394593,-4.65238914470929,"No"
"CLSTN3",9.55666666666673,401.494444444444,0.181081662799882,0.857150992725781,0.987882574394593,-4.65238917013623,"No"
"DNAAF11",1.838,-10.2311111111111,0.181028963025189,0.857192103299539,0.987882574394593,-4.65239025760842,"No"
"ARHGAP1",3.57866666666672,476.851,0.180896955092559,0.857295083143997,0.987882574394593,-4.65239298023753,"No"
"ADARB1",-1.10466666666666,-0.917555555555556,-0.180765977718751,0.857397261530829,0.987882574394593,-4.65239567965435,"No"
"RLIG1",-1.036,55.008,-0.180521052636205,0.857588339716612,0.987882574394593,-4.65240072227846,"No"
"SEMA3B",1.52733333333334,-38.2886666666667,0.180518361418529,0.85759043931679,0.987882574394593,-4.65240077764855,"No"
"CD53",-23.9733333333329,2356.53311111111,-0.180499504711191,0.857605150733543,0.987882574394593,-4.65240116559023,"No"
"PBX2",3.93666666666666,-35.2377777777778,0.180294704735212,0.857764932603207,0.987940936240865,-4.65240537636596,"No"
"NCOR2",-6.5526666666666,311.458666666667,-0.179928109565863,0.858050959714406,0.98803616247449,-4.6524129018174,"No"
"IL23A",-1.81,13.4064444444444,-0.179667399030351,0.858254384612376,0.98803616247449,-4.65241824437963,"No"
"HGFAC",-1.62066666666667,-5.63777777777778,-0.179460401253866,0.858415905935466,0.98803616247449,-4.65242248074149,"No"
"SERPINB9",-13.4093333333334,575.350666666667,-0.17945561604743,0.858419639926771,0.98803616247449,-4.65242257861667,"No"
"PRPSAP2",-3.52533333333332,457.496222222222,-0.17931535660005,0.858529088605945,0.98803616247449,-4.65242544628541,"No"
"SPRR2D",7.71999999999991,530.923333333333,0.179266012548405,0.858567593927757,0.98803616247449,-4.65242645461552,"No"
"NDST1",-4.89799999999997,397.589555555556,-0.179196321502514,0.858621977492378,0.98803616247449,-4.6524278782586,"No"
"SUCLG2",-1.92666666666665,141.027111111111,-0.178926665201181,0.858832410933492,0.98803616247449,-4.65243338157568,"No"
"HMOX2",-3.85333333333318,360.126888888889,-0.178720458973742,0.858993336433036,0.98803616247449,-4.65243758438702,"No"
"CREB1",-3.01433333333335,194.338777777778,-0.178605670017604,0.859082921564285,0.98803616247449,-4.65243992187482,"No"
"LOXL2",1.67933333333333,3.99688888888889,0.178230443500148,0.859375773953493,0.98803616247449,-4.65244755229501,"No"
"ZBTB6",1.37533333333334,46.6837777777778,0.178138985565358,0.859447157006008,0.98803616247449,-4.65244940971256,"No"
"HP",1.26233333333333,12.6032222222222,0.177709614186261,0.859782297883741,0.98803616247449,-4.65245811709911,"No"
"TUSC3",-0.654666666666667,-3.33762962962963,-0.177574065818793,0.859888104031507,0.98803616247449,-4.65246086158453,"No"
"SERPINA6",-2.79066666666666,14.6102222222222,-0.177120505437321,0.860242162457749,0.98803616247449,-4.65247002976211,"No"
"KCNJ9",-2.29,-13.0906666666667,-0.176940717601333,0.860382516539119,0.98803616247449,-4.6524736574855,"No"
"GUSBP11",98.0731111111122,3347.62207407407,0.176776453686433,0.860510755628706,0.98803616247449,-4.65247696875831,"No"
"ERBB3",-0.875142857142862,34.3262222222222,-0.176756453796067,0.860526369590264,0.98803616247449,-4.65247737171162,"No"
"TP53BP2",1.73799999999999,64.171,0.17653501722468,0.860699249413705,0.98803616247449,-4.65248183012754,"No"
"PTPN2",-1.1686666666667,107.354740740741,-0.176504171294639,0.860723331977677,0.98803616247449,-4.65248245073888,"No"
"PF4V1",0.798000000000001,1.98288888888889,0.176194156605445,0.860965379407709,0.98803616247449,-4.65248868214045,"No"
"MAST4",-2.33133333333333,-23.3108888888889,-0.176148689625685,0.861000879397045,0.98803616247449,-4.65248959512372,"No"
"PNPLA4",-1.51799999999999,43.4584444444444,-0.176119889165447,0.861023366548702,0.98803616247449,-4.6524901733194,"No"
"SHC2",2.51866666666666,-135.311111111111,0.175502787828952,0.861505221954913,0.98803616247449,-4.65250253954096,"No"
"CLDN10",-1.06533333333334,4.41377777777778,-0.17549324374955,0.861512674742403,0.98803616247449,-4.65250273045683,"No"
"SSTR4",-3.23333333333333,-21.7975555555556,-0.175465915770732,0.861534014704467,0.98803616247449,-4.65250327705726,"No"
"GLUD1",6.9020000000001,463.288111111111,0.175440242646458,0.86155406251358,0.98803616247449,-4.65250379048078,"No"
"ITGA8",2.04066666666667,-20.8064444444444,0.175289577582812,0.861671716764128,0.98803616247449,-4.65250680204335,"No"
"F13A1",-12.9433333333333,180.538,-0.174958979833699,0.861929891462311,0.98803616247449,-4.65251340113998,"No"
"EMX2",-1.35866666666666,5.94555555555556,-0.174940177056985,0.861944575630651,0.98803616247449,-4.65251377609078,"No"
"GFOD3P",-1.78733333333333,33.1766666666667,-0.174901725872322,0.861974604523089,0.98803616247449,-4.65251454273019,"No"
"GTF2H3",4.03933333333333,330.884666666667,0.174752344216927,0.862091267794285,0.98803616247449,-4.65251751950561,"No"
"MMP14",-12.6576666666664,555.865,-0.174730900802341,0.862108014810991,0.98803616247449,-4.6525179466071,"No"
"PRTN3",2.78666666666666,-57.626,0.174728814577215,0.862109644128017,0.98803616247449,-4.65251798815692,"No"
"SCNN1D",4.11133333333328,-357.288,0.174643580848518,0.862176211176138,0.98803616247449,-4.65251968527173,"No"
"SELP",4.83533333333334,78.3362222222222,0.17457725435188,0.862228012486573,0.98803616247449,-4.65252100534749,"No"
"PCDHA9",-2.13533333333334,30.5691111111111,-0.174563948519005,0.862238404479417,0.98803616247449,-4.65252127010915,"No"
"LAG3",-7.02333333333333,47.7388888888889,-0.174434862195991,0.862339223511209,0.98803616247449,-4.65252383764529,"No"
"CSHL1",4.96933333333311,408.216962962963,0.174307316616272,0.862438841471043,0.98803616247449,-4.65252637267543,"No"
"PAFAH2",1.25266666666666,19.8655555555556,0.174258513639586,0.862476959055298,0.98803616247449,-4.65252734216902,"No"
"SH3BGR",-1.64566666666666,40.3904444444444,-0.174191526676583,0.862529279788936,0.98803616247449,-4.65252867245499,"No"
"PDE4A",1.36266666666665,32.6267777777778,0.174142393201038,0.862567656302141,0.98803616247449,-4.65252964786642,"No"
"TTN",-1.52066666666666,44.9311111111111,-0.173902927032602,0.862754700115033,0.98803616247449,-4.65253439788717,"No"
"IL3RA",4.20466666666664,171.732444444444,0.173852920328719,0.862793760686417,0.98803616247449,-4.65253538899103,"No"
"ASXL3",0.894666666666668,-5.55133333333333,0.173695649213153,0.862916608470969,0.98803616247449,-4.65253850416034,"No"
"ADAM2",-0.839333333333334,5.03955555555556,-0.17365700767139,0.862946792719243,0.98803616247449,-4.65253926912769,"No"
"COMP",7.90111111111105,131.877259259259,0.173371401961895,0.863169895662228,0.98803616247449,-4.65254491785763,"No"
"CPNE3",-5.48800000000006,341.333777777778,-0.173165646731959,0.863330629832851,0.98803616247449,-4.65254898155231,"No"
"CDR1",-0.6,4.36155555555556,-0.172819352863466,0.86360116476571,0.98803616247449,-4.65255581003796,"No"
"MYOZ2",2.13133333333334,-11.7444444444444,0.172786349808311,0.863626948585491,0.98803616247449,-4.65255646010571,"No"
"GPLD1",1.18222222222221,31.842962962963,0.172742094321618,0.863661523665738,0.98803616247449,-4.65255733162048,"No"
"TUBA1B",-30.4456666666665,4860.19833333333,-0.172650899165906,0.863732771725032,0.98803616247449,-4.65255912680695,"No"
"SLC10A2",-1.144,4.11711111111111,-0.172509182601489,0.863843492932318,0.98803616247449,-4.65256191463648,"No"
"ELAVL4",-1.09333333333334,-3.51644444444444,-0.172182832005554,0.864098476696783,0.98803616247449,-4.65256832587892,"No"
"CXCL1",-1.10333333333334,-16.3753333333333,-0.171390715835188,0.864717432611115,0.98803616247449,-4.65258383684392,"No"
"API5",4.73911111111136,799.533407407407,0.171061354039845,0.86497481970909,0.98803616247449,-4.6525902653031,"No"
"DKK1",-1.21866666666667,7.924,-0.170897057238885,0.865103218642018,0.98803616247449,-4.65259346742511,"No"
"LTN1",-5.88266666666667,12.128,-0.170802411533173,0.86517718650091,0.98803616247449,-4.65259531066362,"No"
"LOC102724760",-86.242,1065.00955555556,-0.170601347157851,0.865334327125324,0.98803616247449,-4.65259922304068,"No"
"KRT83",-1.36066666666667,13.2068888888889,-0.170519860317154,0.865398014233707,0.98803616247449,-4.65260080732963,"No"
"SALL2",-2.514,112.831333333333,-0.170430604474233,0.865467774345941,0.98803616247449,-4.65260254179921,"No"
"FER",-1.29166666666667,18.2696666666667,-0.170097309758962,0.865728278662707,0.98803616247449,-4.65260901056247,"No"
"SIX6",-3.24666666666666,60.5988888888889,-0.17000859045648,0.865797624526306,0.98803616247449,-4.65261073034589,"No"
"CREB3L1",9.43333333333332,-6.14688888888889,0.169922347013661,0.865865036203391,0.98803616247449,-4.65261240127805,"No"
"PLAGL2",3.18466666666666,186.084888888889,0.169889007864457,0.865891095822959,0.98803616247449,-4.65261304698405,"No"
"MTERF4",-3.34799999999999,38.2451111111111,-0.169569813193003,0.866140602677778,0.98803616247449,-4.65261922268551,"No"
"EPHB2",2.41755555555556,30.9707407407407,0.16955566155198,0.866151664997603,0.98803616247449,-4.65261949621985,"No"
"RAB3GAP1",2.6063333333334,282.122555555556,0.169467988477701,0.866220199533314,0.98803616247449,-4.65262119032824,"No"
"RGS20",8.03266666666664,167.096222222222,0.169339811191958,0.866320398312803,0.98803616247449,-4.65262366552728,"No"
"ATP11A",-3.50111111111104,-141.696222222222,-0.169293093421679,0.866356919092788,0.98803616247449,-4.65262456721776,"No"
"IFNA2",2.35199999999999,64.1037777777778,0.169252159926739,0.866388918361904,0.98803616247449,-4.6526253570631,"No"
"MAPK14",1.34844444444448,203.715481481481,0.169147923745765,0.86647040477065,0.98803616247449,-4.65262736752534,"No"
"RASGRF1",0.746000000000001,7.99435555555555,0.168889400766188,0.866672510888116,0.98803616247449,-4.65263234847258,"No"
"ROR2",-3.25799999999998,86.4508888888889,-0.168810281643308,0.866734365834682,0.98803616247449,-4.65263387133733,"No"
"AMOT",2.9666666666667,75.0473333333333,0.168782153109354,0.866756356789677,0.98803616247449,-4.65263441257668,"No"
"MYH8",-1.19333333333334,-19.1417777777778,-0.168487971738986,0.866986354880555,0.98803616247449,-4.65264006772021,"No"
"GDF5",5.01133333333343,-277.386,0.168239913319882,0.86718030199514,0.98803616247449,-4.65264482857989,"No"
"FHL1",-2.51533333333333,38.968,-0.168214771063951,0.867199960197617,0.98803616247449,-4.65264531073195,"No"
"LTF",-2.79399999999998,-56.5284444444444,-0.168142125015687,0.867256761096416,0.98803616247449,-4.65264670345847,"No"
"ZNF157",-1.9533333333333,131.761333333333,-0.16809397942588,0.867294405830535,0.98803616247449,-4.65264762614622,"No"
"PIP5K1B",6.44799999999992,356.957777777778,0.167523127737676,0.867740774897909,0.98803616247449,-4.6526585461616,"No"
"FRMPD1",-2.10199999999999,84.3835555555556,-0.167500734445037,0.867758285893833,0.98803616247449,-4.65265897377516,"No"
"CELSR3",-1.50266666666667,23.5055555555556,-0.167471188643638,0.867781390075846,0.98803616247449,-4.65265953788295,"No"
"MYL3",1.70599999999999,5.37066666666667,0.167374271022598,0.867857178394092,0.98803616247449,-4.65266138760081,"No"
"GALNT18",-4.11333333333326,147.790888888889,-0.167351420499663,0.86787504738878,0.98803616247449,-4.65266182355805,"No"
"DCTN3",-4.76866666666677,485.355777777778,-0.167304554564514,0.867911696534342,0.98803616247449,-4.65266271751129,"No"
"NCKAP1",2.4406666666667,86.5011111111111,0.167261055745308,0.86794571285929,0.98803616247449,-4.65266354701433,"No"
"PRY",-1.472,-9.09155555555555,-0.167154456889956,0.868029074842562,0.98803616247449,-4.65266557889711,"No"
"RBMS2",-1.63133333333334,46.0104444444444,-0.167126927144056,0.868050603784118,0.98803616247449,-4.65266610343217,"No"
"TAC1",1.11866666666666,-0.361111111111111,0.166917441693295,0.868214429899513,0.98803616247449,-4.65267009201753,"No"
"JAM3",-2.22466666666668,-100.924666666667,-0.166906118849436,0.86822328498938,0.98803616247449,-4.65267030746137,"No"
"AOC4P",-2.56466666666668,141.023111111111,-0.166896539276819,0.868230776758123,0.98803616247449,-4.65267048972397,"No"
"GRM3",-1.73066666666666,-29.5024444444444,-0.16679529960696,0.868309952666609,0.98803616247449,-4.65267241528946,"No"
"GPD1L",-1.06666666666663,63.6671111111111,-0.16647509227688,0.868560384311265,0.98803616247449,-4.65267849791841,"No"
"ALDH3B2",-3.20866666666667,-46.3693333333333,-0.166437866513993,0.86858949917503,0.98803616247449,-4.65267920429901,"No"
"IFNA16",-0.964666666666666,19.8995555555556,-0.166372024605084,0.868640995635296,0.98803616247449,-4.65268045330182,"No"
"ERVH-6",-2.37933333333334,34.5984444444444,-0.166305283076459,0.868693196297364,0.98803616247449,-4.65268171886703,"No"
"IGHG1",185.457999999999,6030.09572222222,0.166293863674341,0.868702127832573,0.98803616247449,-4.65268193535309,"No"
"ADAMTS3",0.831333333333337,17.4162222222222,0.166230557881722,0.868751641940374,0.98803616247449,-4.6526831352189,"No"
"USP46",1.10266666666668,85.1255555555556,0.166219469453938,0.868760314718292,0.98803616247449,-4.65268334533642,"No"
"TPPP",4.32533333333333,-281.955333333333,0.165632160597073,0.869219699773947,0.988180797638781,-4.65269445442183,"No"
"STAC",1.59999999999999,51.6108888888889,0.165623891978399,0.86922616770237,0.988180797638781,-4.65269461054469,"No"
"SELENOF",6.47466666666651,719.079111111111,0.165098210497334,0.869637387991843,0.988180797638781,-4.6527045201704,"No"
"PLCB3",0.730666666666673,13.186,0.165074157613278,0.869656204506664,0.988180797638781,-4.65270497283962,"No"
